SKU,BRANCH,STOCK
8030555S22018,006,0.00
8030555S22018,007,0.00
8030555S22019,005,0.00
8030555S22019,006,0.00
8030555S22020,005,0.00
8030555S22020,006,0.00
8030555S22021,005,0.00
8030555S22021,006,0.00
8030555S22022,005,0.00
8030555S22023,005,0.00
8030555S22024,005,0.00
8030555S22024,006,0.00
8030555S22024,007,0.00
8030555S22025,005,0.00
8030555S22025,006,0.00
8030555S22025,007,0.00
8030555S22026,005,0.00
8030555S22026,006,0.00
8030555S22026,007,0.00
8030555S22027,005,0.00
8030555S22027,006,0.00
8030555S22027,007,0.00
8030555S22028,005,0.00
8030555S22028,006,0.00
8030555S22029,005,0.00
8030555S22029,006,0.00
8030555S22030,001,0.00
8030555S22030,005,0.00
8030555S22031,001,0.00
8030555S22031,005,0.00
8030555S22032,001,0.00
8030555S22032,005,0.00
8030555S22033,001,0.00
8030555S22033,005,0.00
8030555S22034,001,0.00
8030555S22034,005,0.00
8030555S22034,006,0.00
8030555S22035,001,0.00
8030555S22035,005,0.00
8030555S22035,006,0.00
8030555S22036,001,0.00
8030555S22036,005,0.00
8030555S22036,006,1.00
8030555S23003,005,0.00
8030555S23003,006,0.00
8030555S23004,005,0.00
8030555S23004,006,0.00
8030555S23005,005,0.00
8030555S23005,006,0.00
8030555S23006,005,0.00
8030555S23006,006,0.00
8030555S23007,005,0.00
8030555S23009,001,0.00
8030555S23009,005,0.00
8030555S23009,006,0.00
8030555S23010,001,0.00
8030555S23010,005,0.00
8030555S23010,006,0.00
8030555S23011,001,0.00
8030555S23011,005,0.00
8030555S23011,006,0.00
8030555S23012,001,0.00
8030555S23012,005,0.00
8030555S23012,006,0.00
8030555S23013,001,0.00
8030555S23013,005,0.00
8030555S23013,006,0.00
8030555S23014,001,0.00
8030555S23014,005,0.00
8030555S23014,006,0.00
8030555S23015,001,0.00
8030555S23015,004,0.00
8030555S23015,005,0.00
8030555S23015,006,1.00
8030555S23016,001,0.00
8030555S23016,005,0.00
8030555S23016,006,0.00
8030555S23017,001,0.00
8030555S23017,005,0.00
8030555S23017,006,0.00
8030555S23018,001,0.00
8030555S23018,005,0.00
8030555S23018,006,0.00
8030555S23019,001,0.00
8030555S23019,005,0.00
8030555S23019,006,0.00
8030555S23020,001,0.00
8030555S23020,005,0.00
8030555S23020,006,0.00
8030555S23021,001,0.00
8030555S23021,005,0.00
8030555S23021,006,0.00
8030555S23022,001,0.00
8030555S23022,005,0.00
8030555S23022,006,0.00
8030555S23023,001,1.00
8030555S23023,005,0.00
8030555S23024,001,0.00
8030555S23024,005,0.00
8030555S23024,006,0.00
8030555S23025,001,0.00
8030555S23025,005,0.00
8030555S23025,006,0.00
8030555S23026,001,0.00
8030555S23026,005,0.00
8030555S23026,006,0.00
8030555S23027,001,0.00
8030555S23027,005,0.00
8030555S23027,006,0.00
8030555S23028,001,1.00
8030555S23028,005,0.00
8030555S23028,006,0.00
8030555S23029,001,0.00
8030555S23029,005,0.00
8030555S23030,005,0.00
8030555S23031,005,0.00
8030555S23031,006,0.00
8030555S23032,004,0.00
8030555S23032,005,0.00
8030555S23032,006,0.00
8030555S23033,005,0.00
8030555S23033,006,0.00
8030555S23034,005,0.00
8030555S23034,006,0.00
8030555S23035,005,0.00
8030555S23035,006,0.00
8030555S23035,007,0.00
8030555S23036,004,0.00
8030555S23036,005,1.00
8030555S23036,006,0.00
8030556A23002,005,0.00
8030556A23002,006,0.00
8030556A23002,007,0.00
8030556A23003,005,0.00
8030556A23003,006,1.00
8030556A23004,005,0.00
8030556A23004,006,0.00
8030556A23005,005,0.00
8030556A23005,006,0.00
8030560A23003,005,0.00
8030560A23003,006,0.00
8030560A23004,005,0.00
8030560A23004,006,0.00
8030560A23005,005,0.00
8030560A23005,006,0.00
8030560A23006,005,0.00
8030560A23007,005,0.00
8030560A23008,005,1.00
8030561A23004,005,0.00
8030561A23004,006,0.00
8030561A23005,005,0.00
8030561A23005,006,0.00
8030561A23006,005,0.00
8030561A23006,006,0.00
8030561A23007,005,0.00
8030561A23008,005,1.00
8030561A23011,005,0.00
8030561A23012,005,0.00
8030561A23013,005,0.00
8030561A23014,005,0.00
8030561A23015,005,0.00
8030561A23015,006,1.00
8030561A23018,005,0.00
8030561A23019,005,0.00
8030561A23020,005,0.00
8030561A23021,005,0.00
8030561A23022,005,1.00
8030561A23025,005,0.00
8030561A23025,006,0.00
8030561A23026,005,0.00
8030561A23026,006,0.00
8030561A23027,005,0.00
8030561A23027,006,0.00
8030561A23027,007,1.00
8030561A23028,005,0.00
8030561A23029,005,0.00
8030561A23032,005,0.00
8030561A23032,006,0.00
8030561A23033,004,0.00
8030561A23033,005,0.00
8030561A23033,006,0.00
8030561A23034,005,0.00
8030561A23035,005,0.00
8030561A23036,005,0.00
8040054006,003,0.00
8040054006,005,0.00
8040054006,006,0.00
8040059AW20003,005,0.00
8040059AW20004,005,0.00
8040059AW20004,006,0.00
8040059AW20005,005,0.00
8040059AW20005,006,0.00
8040059AW20006,005,0.00
8040059AW20009,005,0.00
8040059AW20009,006,0.00
8040059AW20010,005,0.00
8040059AW20010,006,0.00
8040059AW20011,005,0.00
8040059AW20011,006,0.00
8040059AW20012,005,0.00
8040059AW20012,006,0.00
8040059AW20015,005,0.00
8040059AW20015,006,0.00
8040059AW20016,005,0.00
8040059AW20016,006,0.00
8040059AW20017,005,0.00
8040059AW20017,006,0.00
8040059AW20018,005,0.00
8040059AW20018,006,0.00
8040062001,005,0.00
8040062001,006,0.00
8040062003,005,0.00
8040062003,006,0.00
8040063006,001,0.00
8040063006,005,0.00
8040063006,006,0.00
8040065003,005,0.00
8040065004,005,0.00
8040065004,006,1.00
8040065005,005,0.00
8040065006,005,0.00
8040074002,005,0.00
8040074002,006,0.00
8040074003,005,0.00
8040074004,005,0.00
8040095A21002,005,0.00
8040095A21002,006,0.00
8040095A21003,005,0.00
8040095A21003,006,0.00
8040095A21004,005,0.00
8040095A21004,006,0.00
8040095A21005,005,0.00
8040095A21005,006,0.00
8040095A21006,005,0.00
8040095A21006,006,0.00
8040095A21007,005,0.00
8040095A21007,006,0.00
8040095A21008,005,0.00
8040095A21009,005,0.00
8040095A21009,006,0.00
8040095A21010,001,0.00
8040095A21010,005,0.00
8040095A21010,006,0.00
8040095A21011,005,0.00
8040095A21011,006,0.00
8040095A21012,005,0.00
8040095A21012,006,0.00
8040095A21013,005,0.00
8040095A21013,006,0.00
8040096A21002,005,0.00
8040096A21002,006,0.00
8040096A21003,005,0.00
8040096A21003,006,0.00
8040096A21004,005,0.00
8040096A21004,006,0.00
8040099A21002,005,0.00
8040099A21002,006,0.00
8040099A21003,005,0.00
8040099A21003,006,0.00
8040099A21004,005,0.00
8040099A21004,006,0.00
8040099A21005,005,0.00
8040099A21005,006,0.00
8040104A21002,005,0.00
8040104A21002,006,0.00
8040104A21003,005,0.00
8040104A21004,005,0.00
8040104A21004,006,0.00
8040104A21005,005,0.00
8040104A21005,006,0.00
8040104A21007,005,0.00
8040104A21007,006,0.00
8040104A21008,004,0.00
8040104A21008,005,0.00
8040104A21008,006,0.00
8040104A21009,004,0.00
8040104A21009,005,0.00
8040104A21009,006,0.00
8040104A21010,005,0.00
8040104A21010,006,0.00
8040127A22002,005,0.00
8040127A22002,006,0.00
8040127A22003,005,0.00
8040127A22004,005,0.00
8040127A22004,006,0.00
8040127A22005,005,0.00
8040127A22005,006,0.00
8040127A22006,005,0.00
8040127A22006,006,0.00
8040127A22007,005,0.00
8040127A22007,006,0.00
8040127A22008,005,0.00
8040127A22009,005,0.00
8040132A22002,005,0.00
8040132A22002,006,0.00
8040132A22003,005,0.00
8040132A22003,006,0.00
8040132A22004,005,0.00
8040132A22005,005,0.00
8040132A22006,005,0.00
8040132A22006,006,0.00
8040132A22007,005,0.00
8040132A22008,005,0.00
8040132A22008,006,0.00
8040132A22009,005,0.00
8040132A22010,005,0.00
8040132A22010,006,0.00
8040132A22011,005,0.00
8040132A22011,006,0.00
8040132A22012,005,0.00
8040132A22012,006,0.00
8040132A22013,005,0.00
8040140A22002,005,0.00
8040140A22002,006,0.00
8040140A22003,005,0.00
8040140A22003,006,0.00
8040140A22004,005,0.00
8040140A22004,006,0.00
8040140A22005,005,0.00
8040140A22005,006,0.00
8040155S23003,005,0.00
8040155S23003,006,0.00
8040155S23004,005,0.00
8040155S23004,006,0.00
8040155S23005,005,0.00
8040155S23006,005,0.00
8040155S23006,006,0.00
8040155S23009,005,0.00
8040155S23010,005,0.00
8040155S23010,006,0.00
8040155S23011,005,0.00
8040155S23011,006,0.00
8040155S23012,005,0.00
8040155S23012,006,0.00
8040155S23013,005,0.00
8040155S23014,005,1.00
8040155S23014,006,0.00
8040155S23016,005,0.00
8040155S23016,006,0.00
8040155S23017,005,0.00
8040155S23017,006,0.00
8040155S23018,005,0.00
8040155S23018,006,0.00
8040155S23019,005,0.00
8040155S23020,005,0.00
8040155S23020,006,0.00
8040155S23021,005,0.00
8040156S23002,005,0.00
8040156S23002,006,0.00
8040156S23003,005,0.00
8040156S23004,005,0.00
8040156S23004,006,0.00
8040156S23005,005,0.00
8040169A23002,005,0.00
8040169A23002,006,0.00
8040169A23003,005,0.00
8040169A23003,006,0.00
8040169A23004,005,0.00
8040169A23004,006,2.00
8040169A23005,005,0.00
8040169A23006,005,0.00
8040169A23006,006,0.00
8040169A23007,001,0.00
8040169A23007,004,1.00
8040169A23007,005,0.00
8040169A23007,006,0.00
8040169A23008,005,0.00
8040169A23008,006,0.00
8040169A23009,005,0.00
8040169A23010,005,0.00
8040169A23010,006,0.00
8040169A23011,001,0.00
8040169A23011,005,0.00
8040169A23011,006,0.00
8040169A23012,005,0.00
8040169A23012,006,1.00
8040169A23013,005,0.00
8040169A23013,006,0.00
8040169A23014,005,0.00
8040169A23014,006,0.00
8040169A23015,005,0.00
8040169A23015,006,1.00
8040169A23016,005,0.00
8040169A23016,006,0.00
8040169A23017,005,0.00
8040170A23002,005,0.00
8040170A23003,005,0.00
8040170A23004,005,0.00
8040170A23005,005,0.00
8040178A23002,005,0.00
8040178A23003,005,0.00
8040178A23004,005,0.00
8040178A23005,005,0.00
8040190S24002,005,1.00
8040190S24002,006,0.00
8040190S24003,005,2.00
8040190S24004,005,1.00
8040521A23002,004,0.00
8040521A23002,005,0.00
8040521A23002,006,0.00
8040521A23003,005,0.00
8040521A23003,006,0.00
8040521A23004,005,0.00
8040521A23004,006,0.00
8040521A23005,005,0.00
8040521A23006,005,0.00
8040521A23006,006,0.00
8040521A23007,004,0.00
8040521A23007,005,0.00
8040521A23007,006,0.00
8040521A23008,005,0.00
8040521A23008,006,0.00
8040521A23009,005,0.00
8040521A23009,006,0.00
8040521A23010,005,0.00
8040521A23011,005,0.00
8040521A23011,006,0.00
8040521A23012,004,0.00
8040521A23012,005,0.00
8040521A23012,006,0.00
8040521A23013,005,0.00
8040521A23013,006,0.00
8040521A23014,005,0.00
8040521A23014,006,0.00
8040521A23015,005,0.00
8040521A23016,005,1.00
8040521A23017,004,0.00
8040521A23017,005,0.00
8040521A23017,006,0.00
8040521A23018,005,0.00
8040521A23018,006,0.00
8040521A23019,005,0.00
8040521A23019,006,0.00
8040521A23020,005,0.00
8040521A23020,006,0.00
8040521A23021,005,1.00
8040521A23022,004,0.00
8040521A23022,005,0.00
8040521A23022,006,0.00
8040521A23023,005,0.00
8040521A23023,006,0.00
8040521A23024,005,0.00
8040521A23024,006,0.00
8040521A23025,005,0.00
8040521A23026,005,1.00
8040521A23027,004,0.00
8040521A23027,005,0.00
8040521A23027,006,0.00
8040521A23028,005,0.00
8040521A23028,006,0.00
8040521A23029,005,0.00
8040521A23029,006,0.00
8040521A23030,005,0.00
8040521A23031,005,0.00
8040521A23031,006,1.00
8040521A23032,004,0.00
8040521A23032,005,0.00
8040521A23032,006,0.00
8040521A23033,005,0.00
8040521A23033,006,0.00
8040521A23034,005,0.00
8040521A23034,006,0.00
8040521A23035,005,0.00
8040521A23036,005,1.00
8040521S24003,005,0.00
8040521S24003,006,0.00
8040521S24004,005,4.00
8040521S24005,005,3.00
8040521S24006,005,1.00
8040523A23002,005,0.00
8040523A23003,005,0.00
8040523A23003,006,0.00
8040523A23004,005,0.00
8040523A23004,006,0.00
8040523A23004,007,0.00
8040523A23005,005,0.00
8040523A23005,006,0.00
8040523A23005,007,0.00
8040523A23006,005,0.00
8040523A23006,006,0.00
8040523A23007,005,1.00
8040523A23007,006,0.00
8040523A23008,005,0.00
8040523A23008,006,0.00
8040523A23010,005,0.00
8040523A23010,006,0.00
8040523A23011,005,0.00
8040523A23011,006,1.00
8040523A23011,007,0.00
8040523A23012,004,0.00
8040523A23012,005,0.00
8040523A23012,006,0.00
8040523A23013,005,0.00
8040523A23013,006,0.00
8040523A23014,005,1.00
8040523A23014,006,0.00
8040523A23015,005,0.00
8040523A23015,006,0.00
8040523A23016,005,0.00
8040523A23017,005,0.00
8040523A23017,006,0.00
8040523A23018,005,0.00
8040523A23018,006,1.00
8040523A23018,007,0.00
8040523A23019,005,0.00
8040523A23019,006,0.00
8040523A23020,005,0.00
8040523A23021,005,0.00
8040523A23021,006,1.00
8040523A23023,005,0.00
8040523A23023,006,0.00
8040523A23024,004,0.00
8040523A23024,005,0.00
8040523A23024,006,1.00
8040523A23025,005,0.00
8040523A23025,006,1.00
8040523A23025,007,-2.00
8040523A23026,004,0.00
8040523A23026,005,0.00
8040523A23026,006,0.00
8040523A23027,005,0.00
8040523A23027,006,0.00
8040523A23028,005,0.00
8040523A23029,005,0.00
8040523A23030,005,0.00
8040523A23031,005,0.00
8040523A23031,006,0.00
8040523A23032,005,0.00
8040523A23032,006,0.00
8040523A23033,005,0.00
8040523A23033,006,0.00
8040523A23034,005,0.00
8040523A23034,006,0.00
8040523A23035,005,0.00
8040523A23035,006,0.00
8040523A23036,005,0.00
8040523A23036,006,0.00
8040523A23037,005,0.00
8040523A23038,005,0.00
8040523A23038,006,0.00
8040523A23039,005,0.00
8040523A23039,006,0.00
8040523A23040,005,0.00
8040523A23040,006,0.00
8040523A23041,001,0.00
8040523A23041,005,0.00
8040523A23041,006,0.00
8040523A23042,005,0.00
8040523A23042,006,1.00
8040523A23043,005,0.00
8040525A23002,005,0.00
8040525A23003,001,0.00
8040525A23003,005,0.00
8040525A23003,006,0.00
8040525A23004,001,0.00
8040525A23004,005,0.00
8040525A23004,006,0.00
8040525A23005,001,0.00
8040525A23005,005,0.00
8040525A23005,006,0.00
8040525A23006,001,0.00
8040525A23006,005,0.00
8040525A23007,001,0.00
8040525A23007,005,0.00
8040525A23007,006,1.00
8040525A23008,005,0.00
8040525A23008,006,1.00
8040525A23010,005,0.00
8040525A23011,005,0.00
8040525A23012,005,0.00
8040525A23013,005,0.00
8040525A23014,005,0.00
8040525A23014,006,1.00
8050003006,005,0.00
8050003006,006,0.00
8050063A21003,005,0.00
8050063A21003,006,0.00
8050063A21004,005,0.00
8050063A21004,006,0.00
8050063A21005,005,0.00
8050063A21005,006,0.00
8050063A21006,005,0.00
8050063A21006,006,0.00
8050063A21007,005,0.00
8050063A21010,005,0.00
8050063A21011,005,0.00
8050063A21012,005,0.00
8050063A21013,005,0.00
8050063S21003,005,0.00
8050063S21003,006,0.00
8050063S21004,005,0.00
8050063S21004,006,0.00
8050063S21005,005,0.00
8050063S21005,006,0.00
8050063S21006,005,0.00
8050063S21006,006,0.00
8050063S21010,005,0.00
8050063S21010,006,0.00
8050063S21011,005,0.00
8050063S21011,006,0.00
8050063S21012,005,0.00
8050063S21012,006,0.00
8050063S21013,005,0.00
8050063S21013,006,0.00
8050063S21014,005,0.00
8050063S21014,006,0.00
8050063S21017,005,0.00
8050063S21017,006,0.00
8050063S21018,005,0.00
8050063S21018,006,0.00
8050063S21019,005,0.00
8050063S21019,006,0.00
8050063S21020,005,0.00
8050063S21020,006,0.00
8050063S21024,005,0.00
8050063S21024,006,0.00
8050063S21025,001,0.00
8050063S21025,005,0.00
8050063S21025,006,0.00
8050063S21026,005,0.00
8050063S21026,006,0.00
8050063S22003,005,0.00
8050063S22003,006,0.00
8050063S22004,005,0.00
8050063S22004,006,0.00
8050063S22005,005,0.00
8050063S22005,006,0.00
8050063S22006,005,0.00
8050063S22006,006,0.00
8050063S22010,005,0.00
8050063S22010,006,0.00
8050063S22011,005,0.00
8050063S22012,005,0.00
8050063S22012,006,0.00
8050063S22013,005,0.00
8050068A21002,005,0.00
8050068A21002,006,0.00
8050068A21003,005,0.00
8050068A21004,005,0.00
8050068A21004,006,0.00
8050068A21005,005,0.00
8050068A21006,004,0.00
8050068A21006,005,0.00
8050068A21006,006,0.00
8050068A21007,005,0.00
8050068A21007,006,0.00
8050068A21008,005,0.00
8050068A21008,006,0.00
8050068A21009,005,0.00
8050068A21009,006,0.00
8050069027,005,0.00
8050069027,006,0.00
8050069028,005,0.00
8050069028,006,0.00
8050071007,001,0.00
8050071007,005,0.00
8050071007,006,0.00
8050071021,001,0.00
8050071021,005,0.00
8050071021,006,0.00
8050071027,005,0.00
8050071027,006,0.00
8050071028,001,0.00
8050071028,005,0.00
8050071028,006,0.00
8050076AW20003,001,0.00
8050076AW20003,005,0.00
8050076AW20003,006,0.00
8050076AW20004,001,0.00
8050076AW20004,004,0.00
8050076AW20004,005,0.00
8050076AW20004,006,0.00
8050076AW20005,001,0.00
8050076AW20005,005,0.00
8050076AW20005,006,0.00
8050076AW20006,001,0.00
8050076AW20006,005,0.00
8050076AW20006,006,0.00
8050076AW20007,001,0.00
8050076AW20007,005,0.00
8050076AW20007,006,0.00
8050076AW20008,001,0.00
8050076AW20008,005,0.00
8050076AW20008,006,0.00
8050076AW20010,005,0.00
8050076AW20010,006,0.00
8050076AW20011,005,0.00
8050076AW20011,006,0.00
8050076AW20012,004,0.00
8050076AW20012,005,0.00
8050076AW20012,006,0.00
8050076AW20013,005,0.00
8050076AW20013,006,0.00
8050076AW20017,001,0.00
8050076AW20017,005,0.00
8050076AW20017,006,0.00
8050076AW20018,001,0.00
8050076AW20018,005,0.00
8050076AW20018,006,0.00
8050076AW20019,001,0.00
8050076AW20019,005,0.00
8050076AW20019,006,0.00
8050076AW20020,001,0.00
8050076AW20020,004,0.00
8050076AW20020,005,0.00
8050076AW20020,006,0.00
8050076AW20021,001,0.00
8050076AW20021,005,0.00
8050076AW20021,006,0.00
8050076AW20022,001,0.00
8050076AW20022,005,0.00
8050076AW20022,006,0.00
8050076AW20024,005,0.00
8050076AW20024,006,0.00
8050076AW20025,005,0.00
8050076AW20025,006,0.00
8050076AW20026,005,0.00
8050076AW20026,006,0.00
8050076AW20027,005,0.00
8050076AW20027,006,0.00
8050076AW20031,005,0.00
8050076AW20031,006,0.00
8050076AW20032,005,0.00
8050076AW20032,006,0.00
8050076AW20033,005,0.00
8050076AW20033,006,0.00
8050076AW20034,005,0.00
8050076AW20034,006,0.00
8050118A21002,005,0.00
8050118A21002,006,0.00
8050118A21003,005,0.00
8050118A21003,006,0.00
8050118A21003,007,0.00
8050118A21004,005,0.00
8050118A21004,006,0.00
8050118A21004,007,0.00
8050118A21005,005,0.00
8050118A21005,006,0.00
8050118A21007,005,0.00
8050118A21007,006,0.00
8050118A21008,005,0.00
8050118A21008,006,0.00
8050118A21009,005,0.00
8050118A21009,006,0.00
8050118A21010,001,0.00
8050118A21010,005,0.00
8050118A21010,006,0.00
8050118A21011,005,0.00
8050118A21011,006,0.00
8050122A21002,005,0.00
8050122A21002,006,0.00
8050122A21003,005,0.00
8050122A21003,006,0.00
8050122A21004,005,0.00
8050122A21004,006,0.00
8050122A21005,005,0.00
8050122A21005,006,0.00
8050122A21006,005,0.00
8050122A21006,006,0.00
8050122A21007,005,0.00
8050122A21007,006,0.00
8050122A21008,005,0.00
8050122A21008,006,0.00
8050122A21009,005,0.00
8050122A21009,006,0.00
8050122A21010,005,0.00
8050122A21010,006,0.00
8050122A21011,005,0.00
8050122A21011,006,0.00
8050122A21012,005,0.00
8050122A21012,006,0.00
8050122A21013,005,0.00
8050122A21013,006,0.00
8050123A21002,005,0.00
8050123A21002,006,0.00
8050123A21003,005,0.00
8050123A21003,006,0.00
8050123A21004,005,0.00
8050123A21004,006,0.00
8050123A21005,005,0.00
8050123A21005,006,0.00
8050123A21007,005,0.00
8050123A21007,006,0.00
8050123A21008,005,0.00
8050123A21008,006,0.00
8050123A21009,005,0.00
8050123A21009,006,0.00
8050123A21010,005,0.00
8050123A21010,006,0.00
8050123A21012,005,0.00
8050123A21012,006,0.00
8050123A21013,005,0.00
8050123A21013,006,0.00
8050123A21014,005,0.00
8050123A21014,006,0.00
8050123A21015,005,0.00
8050123A21017,005,0.00
8050123A21017,006,0.00
8050123A21018,005,0.00
8050123A21018,006,0.00
8050123A21019,005,0.00
8050123A21019,006,0.00
8050123A21020,005,0.00
8050123A21022,005,0.00
